farm_name,location,num_cows,num_cows_lactating,num_cows_other,farm_size,irrigating?,irrigation_percentage,rainfall,evaporation,avg_daily_water_usage
1216,Swan Hill,1183,765,418,5216,no,0,349,1700,82100.0
1217,Leongatha,744,502,242,6965,yes,56.098120089981684,952,1100,33249537.503435932
1218,Portland,1165,772,393,4326,no,0,837,1350,122115.0
1219,Benalla,1109,691,418,5933,no,0,668,1350,76180.0
1220,Colac,1276,956,320,4301,no,0,726,1250,166464.0
1221,Sale,735,505,230,3337,no,0,607,1300,51900.0
1222,Warnambool,984,622,362,4337,no,0,741,1250,122148.0
1223,Colac,893,644,249,3533,no,0,726,1250,95955.0
1224,Kerang,959,510,449,1195,yes,55.325347333570384,372,1650,5693302.362699142
1225,Hamilton,644,448,196,4909,yes,86.36075761736954,687,1300,36039540.68252303
1226,Wangaratta,1156,658,498,6681,yes,81.98615396007409,636,1350,46580547.60731773
1227,Mildura,530,368,162,5020,yes,80.31425873938197,282,1950,34270237.11884096
1228,Leongatha,838,594,244,10091,yes,73.60451640181196,952,1100,63114249.263156794
1229,Hamilton,920,609,311,3737,yes,94.76178014680528,687,1300,30150974.43431884
1230,Sale,606,395,211,6901,yes,29.766308415715365,607,1300,17488560.773763403
1231,Benalla,1028,648,380,1189,yes,39.748477235776235,668,1350,4110211.929707391
1232,Colac,1124,843,281,2591,yes,50.46371094706336,726,1250,11194665.6886682
1233,Bairnsdale,521,300,221,3440,no,0,710,1100,56080.0
1234,Leongatha,822,575,247,2766,no,0,952,1100,99195.0
1235,Colac,720,490,230,3774,yes,35.28271235623875,726,1250,11366940.89242161
1236,Warragul,1611,1124,487,3888,no,0,1018,1150,159978.0
1237,Alexandra,797,574,223,3789,no,0,708,1350,79898.0
1238,Kerang,417,291,126,5017,no,0,372,1650,50286.0
1239,Alexandra,700,473,227,5557,no,0,708,1350,59028.0
1240,Colac,805,563,242,4998,yes,76.58833851739466,726,1250,32555829.34527648
1241,Warragul,630,367,263,3685,yes,71.03179290240932,1018,1150,22282921.55146726
1242,Bairnsdale,822,622,200,5758,yes,69.57504654042513,710,1100,34089675.322942905
1243,Warnambool,753,494,259,5695,yes,53.77873901535517,741,1250,26045597.999428038
1244,Swan Hill,892,564,328,7025,no,0,349,1700,86128.0
1245,Warnambool,917,665,252,5061,yes,55.38376818180299,741,1250,23907267.672689065
1246,Swan Hill,1038,687,351,4371,no,0,349,1700,116016.0
1247,Mildura,804,540,264,2695,no,0,282,1950,78960.0
1248,Benalla,446,293,153,5113,yes,71.72052594792993,668,1350,31162844.263207756
1249,Horsham,1142,791,351,2150,no,0,444,1550,113162.0
1250,Colac,1178,712,466,3191,yes,55.1873233416177,726,1250,15026100.289221874
1251,Sale,1658,1279,379,4671,no,0,607,1300,218286.0
1252,Swan Hill,1029,720,309,5891,no,0,349,1700,109575.0
1253,Warragul,751,429,322,9276,no,0,1018,1150,65546.0
1254,Charlton,848,690,158,3946,yes,42.08512232848421,431,1650,14176212.054144824
1255,Mildura,863,568,295,6316,no,0,282,1950,96304.0
1256,Colac,1171,760,411,5471,no,0,726,1250,89485.0
1257,Bairnsdale,1227,810,417,4269,no,0,710,1100,111345.0
1258,Wangaratta,936,668,268,2777,yes,68.643570405724,636,1350,16258398.561066952
1259,Wangaratta,761,418,343,2961,no,0,636,1350,55649.00000000001
1260,Kerang,811,561,250,1892,no,0,372,1650,86070.0
1261,Warragul,654,437,217,4307,no,0,1018,1150,45810.0
1262,Bendigo,635,362,273,5568,no,0,478,1400,55393.0
1263,Portland,531,377,154,3216,yes,43.58426600224044,837,1350,11960335.24444223
1264,Wangaratta,1066,751,315,3777,yes,49.43411175177466,636,1350,15929714.764137257
1265,Warnambool,824,562,262,2423,no,0,741,1250,81284.0
1266,Sale,596,328,268,3743,yes,79.89958749108298,607,1300,25441034.91794822
1267,Leongatha,1093,689,404,1545,yes,68.0460498900139,952,1100,8997800.452685667
1268,Sale,1542,896,646,5253,no,0,607,1300,166368.0
1269,Wangaratta,877,588,289,3426,no,0,636,1350,98384.0
1270,Charlton,815,635,180,4295,yes,80.18166259625977,431,1650,29323231.041018914
1271,Wangaratta,908,625,283,2631,yes,58.38559460405391,636,1350,13101242.824355172
1272,Bendigo,1194,836,358,5507,no,0,478,1400,84780.0
1273,Benalla,1025,678,347,3817,yes,88.56795071727228,668,1350,28813183.46763999
1274,Portland,1082,784,298,6795,yes,82.49179791673657,837,1350,47673237.05206937
1275,Wangaratta,1154,766,388,5339,yes,49.00519526825557,636,1350,22302095.654783566
1276,Hamilton,946,650,296,2908,no,0,687,1300,80160.0
1277,Wangaratta,203,129,74,1392,no,0,636,1350,15422.000000000002
1278,Horsham,389,294,95,4829,yes,57.43134480717515,444,1550,23585562.270947546
1279,Warnambool,614,416,198,4909,no,0,741,1250,69088.0
1280,Alexandra,953,669,284,4459,yes,68.12461079198859,708,1350,25875567.56618776
1281,Colac,408,292,116,5688,yes,86.85370793483571,726,1250,41962799.60653903
1282,Alexandra,1265,826,439,6240,yes,58.446637465517,708,1350,31111138.599398192
1283,Ballarat,674,469,205,4515,yes,75.77703230751358,691,1150,29108508.244703133
1284,Bairnsdale,1037,712,325,4257,yes,9.139984514265393,710,1100,3433977.5377343213
1285,Bairnsdale,275,192,83,7441,no,0,710,1100,21461.0
1286,Warnambool,1122,643,479,5503,yes,57.44434847794608,741,1250,26964488.10984403
1287,Mildura,822,504,318,3509,yes,26.038335959051786,282,1950,7827532.36711214
1288,Leongatha,756,414,342,5251,yes,54.95230439652952,952,1100,24554910.6912748
1289,Benalla,1180,753,427,4494,yes,74.65501334971154,668,1350,28612556.597557146
1290,Orbost,750,461,289,9666,no,0,845,1100,87261.0
1291,Ballarat,1011,688,323,6332,yes,50.29739252471844,691,1150,27136444.80302331
1292,Wangaratta,710,504,206,5934,no,0,636,1350,65806.0
1293,Charlton,1080,687,393,2388,no,0,431,1650,96993.0
1294,Warnambool,883,625,258,3484,no,0,741,1250,113220.0
1295,Charlton,1133,731,402,6060,yes,71.82814465494707,431,1650,37067819.09940407
1296,Leongatha,1354,985,369,3372,no,0,952,1100,97250.0
1297,Ballarat,1055,677,378,5247,yes,80.14905343167032,691,1150,35808302.614421524
1298,Horsham,1336,904,432,7662,yes,74.51967518216041,444,1550,48561514.78822367
1299,Colac,693,453,240,5718,yes,83.16659929563573,726,1250,40427177.195737414
1300,Bairnsdale,613,423,190,6442,yes,73.14937635939096,710,1100,40071156.336385764
1301,Swan Hill,1040,685,355,2482,no,0,349,1700,79805.0
1302,Sale,1057,678,379,5231,yes,78.28082813893539,607,1300,34877585.70799621
1303,Horsham,832,521,311,2161,no,0,444,1550,68676.0
1304,Kerang,1157,672,485,3302,no,0,372,1650,124816.0
1305,Sale,789,479,310,3254,yes,49.91819584151877,607,1300,13877251.392600797
1306,Leongatha,1513,1032,481,4898,yes,45.558038610012844,952,1100,19119406.58900211
1307,Hamilton,1138,800,338,1846,yes,27.944704502488953,687,1300,4507537.413299034
1308,Sale,328,203,125,6536,no,0,607,1300,35984.0
1309,Swan Hill,1373,994,379,4593,no,0,349,1700,128011.0
1310,Kerang,1111,781,330,2502,yes,66.51707334481273,372,1650,14211428.64496519
1311,Ballarat,975,634,341,2551,no,0,691,1150,108432.0
1312,Swan Hill,594,414,180,6227,no,0,349,1700,42120.0
1313,Charlton,639,391,248,7857,yes,93.90715566535204,431,1650,62685026.66745888
1314,Benalla,1053,726,327,8715,no,0,668,1350,119088.0
1315,Sale,1100,710,390,3543,no,0,607,1300,114450.0
1316,Hamilton,670,375,295,6694,yes,65.98834917310077,687,1300,37547461.41478519
1317,Orbost,483,371,112,3113,no,0,845,1100,42336.0
1318,Orbost,718,525,193,5683,yes,40.31196386815873,845,1100,19499928.63054726
1319,Warragul,957,602,355,5247,yes,27.868741926393874,1018,1150,12502584.007906623
1320,Wangaratta,1434,901,533,5144,yes,24.93463489592503,636,1350,11053586.472846655
1321,Hamilton,594,373,221,5206,yes,69.20545703264119,687,1300,30638604.9223035
1322,Bendigo,1040,660,380,3036,yes,44.82306119249983,478,1400,11635508.40554505
1323,Leongatha,1237,838,399,5415,yes,49.19097621379623,952,1100,22737233.589099362
1324,Warnambool,1241,788,453,3465,yes,33.49577021511225,741,1250,9987357.552912539
1325,Bendigo,1028,622,406,4352,yes,80.82042662845242,478,1400,29970469.25382781
1326,Ballarat,1169,761,408,4264,no,0,691,1150,130048.0
1327,Benalla,685,491,194,2387,yes,94.27655869935278,668,1350,19162661.418375187
1328,Bendigo,1009,730,279,7465,no,0,478,1400,72350.0
1329,Swan Hill,837,453,384,1542,no,0,349,1700,99792.0
1330,Charlton,929,602,327,7165,yes,81.04378990652648,431,1650,49366068.909713864
1331,Horsham,733,487,246,3641,yes,73.33999542905195,444,1550,22739804.46532371
1332,Bairnsdale,774,516,258,3421,no,0,710,1100,75852.0
1333,Bendigo,1219,822,397,2990,no,0,478,1400,128415.0
1334,Mildura,889,592,297,6977,no,0,282,1950,93315.0
1335,Charlton,666,451,215,6387,yes,50.09683983105283,431,1650,27216606.95299931
1336,Warragul,537,385,152,2903,no,0,1018,1150,53760.0
1337,Warragul,772,494,278,1355,no,0,1018,1150,96156.0
1338,Bairnsdale,506,342,164,2027,no,0,710,1100,39116.0
1339,Kerang,888,645,243,4451,no,0,372,1650,114750.0
1340,Horsham,743,502,241,4157,no,0,444,1550,88757.0
1341,Charlton,999,722,277,5403,yes,39.6411448281429,431,1650,18256321.424332924
1342,Swan Hill,219,136,83,5292,yes,60.59736407734141,349,1700,27235756.746679068
1343,Warnambool,315,212,103,6269,yes,63.63574179294095,741,1250,33892774.33000648
1344,Benalla,546,392,154,1795,yes,48.78614588415784,668,1350,7498563.961133314
1345,Bairnsdale,985,668,317,5426,no,0,710,1100,76219.0
1346,Benalla,939,724,215,3466,yes,89.05224947205278,668,1350,26312297.054394353
1347,Orbost,681,427,254,1095,yes,84.2493940757611,845,1100,7904495.45235478
1348,Warragul,746,467,279,4312,no,0,1018,1150,82096.0
1349,Bairnsdale,595,391,204,1964,no,0,710,1100,45628.00000000001
1350,Warnambool,1299,825,474,4557,no,0,741,1250,116610.0
1351,Warnambool,761,498,263,2399,yes,56.56259618985963,741,1250,11611703.625181494
1352,Orbost,636,397,239,4409,yes,35.10718407108165,845,1100,13198015.453704892
1353,Colac,1139,790,349,3961,yes,56.23803554625026,726,1250,18986194.346245438
1354,Sale,316,200,116,1339,no,0,607,1300,26160.0
1355,Kerang,648,407,241,5877,no,0,372,1650,62453.99999999999
1356,Mildura,938,600,338,4245,no,0,282,1950,71390.0
1357,Ballarat,570,345,225,4786,no,0,691,1150,46620.0
1358,Horsham,743,462,281,5960,no,0,444,1550,56111.00000000001
1359,Horsham,1564,1096,468,4225,no,0,444,1550,155512.0
1360,Orbost,659,436,223,2721,yes,55.86706612597808,845,1100,12979703.531646097
1361,Warnambool,860,521,339,3049,yes,44.943744169941006,741,1250,11735565.10592612
1362,Benalla,1248,897,351,2659,yes,53.40315568526667,668,1350,12158626.36337982
1363,Hamilton,417,294,123,7959,yes,85.6580814777353,687,1300,57904854.14374752
1364,Leongatha,764,517,247,5939,yes,82.98565954054706,952,1100,41914270.98279979
1365,Warragul,1439,931,508,5556,no,0,1018,1150,169796.0
1366,Portland,1234,818,416,3519,no,0,837,1350,129360.0
1367,Sale,879,526,353,8371,no,0,607,1300,59730.0
1368,Horsham,976,635,341,4178,yes,71.44673072824557,444,1550,25456201.90619411
1369,Swan Hill,560,380,180,6254,yes,43.29613097043462,349,1700,23043629.642171755
1370,Hamilton,946,629,317,3191,no,0,687,1300,66170.0
1371,Kerang,818,633,185,10054,yes,69.36441253921616,372,1650,59289285.637411736
1372,Warragul,1106,688,418,2993,no,0,1018,1150,91128.0
1373,Warragul,1067,685,382,3162,no,0,1018,1150,110850.0
1374,Portland,767,422,345,5791,yes,49.66767785473628,837,1350,24502596.09090673
1375,Warragul,949,681,268,3243,no,0,1018,1150,108608.0
1376,Portland,587,364,223,6852,no,0,837,1350,52351.0
1377,Alexandra,740,487,253,1047,yes,79.98285197297206,708,1350,7179441.4453526065
1378,Warragul,370,229,141,6389,yes,55.69290028607234,1018,1150,30226515.04166527
1379,Portland,1345,856,489,5701,yes,24.168569503741402,837,1350,11823916.20105422
1380,Benalla,778,479,299,4197,no,0,668,1350,90559.0
1381,Kerang,943,600,343,2790,yes,48.234555633640895,372,1650,11532085.195189618
1382,Horsham,1344,972,372,7358,no,0,444,1550,125268.0
1383,Wangaratta,1059,666,393,2826,yes,69.3210190351728,636,1350,16750115.826465715
1384,Horsham,505,358,147,4577,yes,68.17937638743766,444,1550,26531065.075906392
1385,Charlton,987,675,312,4011,yes,73.5176993044797,431,1650,25109942.478424452
1386,Bendigo,981,659,322,4574,yes,60.29802086230888,478,1400,23510643.121891923
1387,Benalla,597,352,245,5321,no,0,668,1350,60615.0
1388,Alexandra,984,580,404,3097,no,0,708,1350,113220.0
1389,Horsham,1145,802,343,3937,no,0,444,1550,138227.0
1390,Colac,1217,786,431,7216,no,0,726,1250,126645.0
1391,Bairnsdale,1377,995,382,5352,no,0,710,1100,138180.0
1392,Horsham,1071,694,377,2727,no,0,444,1550,96681.0
1393,Mildura,1064,759,305,2669,yes,58.34263519325611,282,1950,13337210.788985044
1394,Warnambool,1088,790,298,1767,no,0,741,1250,85910.0
1395,Bendigo,1018,767,251,2591,no,0,478,1400,110865.0
1396,Benalla,960,717,243,1228,yes,78.9771100953982,668,1350,8307483.845902035
1397,Hamilton,805,535,270,5274,no,0,687,1300,101340.0
1398,Wangaratta,884,646,238,4666,yes,35.18637990685987,636,1350,14016580.780535791
1399,Warragul,1191,853,338,3840,yes,77.12172721601519,1018,1150,25261742.59708112
1400,Warnambool,487,306,181,5104,yes,34.987318974544856,741,1250,15209331.67803055
1401,Orbost,1325,878,447,3953,yes,84.75768551800606,845,1100,28555816.995466772
1402,Ballarat,782,569,213,7290,no,0,691,1150,89872.0
1403,Wangaratta,1737,1167,570,4470,yes,52.85216368292744,636,1350,20245443.19901213
1404,Leongatha,935,605,330,4460,yes,61.43709253635889,952,1100,23346040.554281075
1405,Leongatha,1161,930,231,5125,yes,67.75916415008906,952,1100,29618556.339767553
1406,Ballarat,230,160,70,2842,yes,29.33857773804104,691,1150,7099300.793247477
1407,Charlton,771,542,229,6000,yes,70.86164986733712,431,1650,36182827.34544541
1408,Warragul,834,571,263,2593,no,0,1018,1150,94128.0
1409,Hamilton,826,594,232,5287,yes,75.1059128380055,687,1300,33765632.65488279
1410,Mildura,1000,630,370,3799,no,0,282,1950,89570.0
1411,Ballarat,585,351,234,2863,yes,55.741360898773934,691,1150,13583972.504408214
1412,Bairnsdale,775,531,244,3918,no,0,710,1100,60148.00000000001
1413,Leongatha,439,275,164,6553,yes,66.21431612984554,952,1100,36867577.84213676
1414,Mildura,464,292,172,8658,yes,35.60383613964913,282,1950,26193817.588523366
1415,Hamilton,1344,814,530,5465,yes,35.459602406142295,687,1300,16593271.533183806
1416,Orbost,1098,802,296,6029,yes,63.59506539641517,845,1100,32619361.28396815
1417,Warragul,900,606,294,1568,yes,58.756849102527106,1018,1150,7907587.852263754
1418,Wangaratta,959,742,217,4591,yes,89.11619028534716,636,1350,34835405.30015445
1419,Warnambool,1018,672,346,3832,yes,86.92299934978061,741,1250,28361635.786854453
1420,Leongatha,446,323,123,5669,yes,48.626540898572046,952,1100,23437178.828244403
1421,Warragul,941,626,315,5471,yes,30.489187629719694,1018,1150,14229267.544468813
1422,Alexandra,913,539,374,2196,yes,79.81350565670081,708,1350,14955569.806284899
1423,Hamilton,643,362,281,3733,no,0,687,1300,77418.0
1424,Benalla,559,348,211,3845,yes,62.557481396480064,668,1350,20460147.500328563
1425,Bairnsdale,1090,736,354,5808,yes,39.53966876653739,710,1100,19597301.64515869
1426,Hamilton,628,461,167,4255,no,0,687,1300,63321.99999999999
1427,Bendigo,428,264,164,3224,no,0,478,1400,43980.0
1428,Warragul,301,202,99,3903,no,0,1018,1150,33776.0
1429,Orbost,190,119,71,2453,yes,85.72877518930017,845,1100,17871066.221724916
1430,Kerang,1015,676,339,4309,yes,66.73665205359869,372,1650,24505357.994030457
1431,Charlton,931,496,435,3274,no,0,431,1650,98288.0
1432,Bairnsdale,807,620,187,5930,no,0,710,1100,94320.0
1433,Bairnsdale,991,688,303,2941,no,0,710,1100,91247.0
1434,Sale,585,405,180,7067,no,0,607,1300,53820.0
1435,Benalla,1587,994,593,8008,no,0,668,1350,163755.0
1436,Alexandra,458,296,162,7384,yes,78.06065295174363,708,1350,48969904.23665094
1437,Charlton,532,342,190,2222,no,0,431,1650,62662.0
1438,Bendigo,797,513,284,3150,no,0,478,1400,82860.0
1439,Warnambool,607,399,208,2616,no,0,741,1250,50784.0
1440,Colac,1071,597,474,4375,no,0,726,1250,128628.0
1441,Bairnsdale,1028,595,433,3151,yes,62.9324893783132,710,1100,16940544.257016476
1442,Colac,635,424,211,3072,yes,87.35066298462486,726,1250,22818590.7577757
1443,Swan Hill,666,450,216,4113,no,0,349,1700,70200.0
1444,Portland,965,591,374,5462,no,0,837,1350,85774.0
1445,Horsham,883,535,348,1744,yes,88.16355355825732,444,1550,13127636.738613335
1446,Charlton,1046,638,408,3633,no,0,431,1650,121448.0
1447,Swan Hill,655,414,241,5140,yes,88.74512192752263,349,1700,38767648.27966267
1448,Mildura,782,529,253,6954,yes,71.85339265933989,282,1950,42505810.96297732
1449,Benalla,896,557,339,6783,yes,57.697424151729145,668,1350,33313277.370157443
1450,Benalla,722,488,234,1001,no,0,668,1350,81184.0
1451,Alexandra,297,197,100,5642,yes,89.68748127871807,708,1350,42968479.216816135
1452,Charlton,1241,855,386,5059,yes,75.11755142253327,431,1650,32375051.31491659
1453,Benalla,1159,759,400,4292,yes,44.30242515871779,668,1350,16266843.765261866
1454,Kerang,540,373,167,3407,no,0,372,1650,68742.0
1455,Warnambool,1088,761,327,4971,no,0,741,1250,108122.0
1456,Kerang,484,326,158,3909,no,0,372,1650,57766.0
1457,Benalla,876,577,299,4838,yes,71.34791705138223,668,1350,29387195.370089613
1458,Colac,593,395,198,4787,no,0,726,1250,70550.0
1459,Warnambool,701,424,277,4413,no,0,741,1250,47770.0
1460,Colac,983,683,300,7718,yes,72.89645385972038,726,1250,47839652.69757675
1461,Sale,1078,677,401,2470,no,0,607,1300,96473.0
1462,Horsham,1207,833,374,5007,yes,64.4255341505727,444,1550,27471123.98237904
1463,Alexandra,704,423,281,1963,yes,49.19761447345975,708,1350,8248992.223731645
1464,Kerang,1230,775,455,3374,yes,51.39788592578912,372,1650,14836505.56393229
1465,Horsham,1084,820,264,2702,no,0,444,1550,133960.0
1466,Mildura,326,197,129,4773,no,0,282,1950,31093.999999999996
1467,Hamilton,939,574,365,2701,no,0,687,1300,77004.0
1468,Hamilton,636,401,235,2241,yes,50.62922060135966,687,1300,9677570.275412202
1469,Bendigo,672,429,243,1131,no,0,478,1400,65057.99999999999
1470,Wangaratta,1503,982,521,3203,no,0,636,1350,104610.0
1471,Bairnsdale,883,556,327,7008,no,0,710,1100,103411.0
1472,Benalla,635,466,169,2625,yes,81.93283909522137,668,1350,18317327.141780026
1473,Portland,522,355,167,3352,no,0,837,1350,47775.0
1474,Sale,1473,960,513,5781,yes,98.72629964587296,607,1300,48551121.97551442
1475,Sale,927,639,288,2426,yes,79.15008603594413,607,1300,16362096.887338022
1476,Horsham,532,360,172,2571,yes,77.34204276321387,444,1550,16924713.28430619
1477,Kerang,1263,751,512,6729,no,0,372,1650,111384.0
1478,Kerang,296,203,93,4359,yes,66.01271214763491,372,1650,24448449.617788248
1479,Warragul,1353,834,519,7336,no,0,1018,1150,139005.0
1480,Hamilton,1584,1007,577,5581,yes,60.7464505228986,687,1300,28926305.559057374
1481,Hamilton,554,377,177,1215,yes,38.802056717571844,687,1300,4063569.6226486918
1482,Orbost,81,47,34,2318,yes,86.61074736759133,845,1100,17048644.27122477
1483,Colac,879,606,273,4123,yes,44.57962932334967,726,1250,15667602.758993486
1484,Alexandra,1068,743,325,7567,yes,44.24320563229871,708,1350,28534590.162853822
1485,Colac,581,414,167,4561,no,0,726,1250,49764.0
1486,Charlton,1259,806,453,4675,yes,74.71706355923719,431,1650,29802117.836473756
1487,Benalla,562,384,178,6726,no,0,668,1350,55468.0
1488,Warragul,983,709,274,4213,yes,36.622501444945016,1018,1150,13214357.102125652
1489,Warnambool,809,591,218,6398,no,0,741,1250,87270.0
1490,Ballarat,1350,925,425,6153,yes,81.67860690125275,691,1150,42757760.901515454
1491,Benalla,1060,698,362,4973,yes,100.23191078807537,668,1350,42399852.92166802
1492,Swan Hill,803,534,269,2892,yes,55.403893973494206,349,1700,13654725.568586072
1493,Mildura,1073,678,395,6051,yes,49.58768120282838,282,1950,25569258.853792153
1494,Hamilton,444,293,151,3221,no,0,687,1300,49584.0
1495,Warnambool,1377,953,424,3002,no,0,741,1250,175392.0
1496,Sale,923,659,264,5798,no,0,607,1300,79104.0
1497,Kerang,833,543,290,3175,yes,82.34703074051008,372,1650,22293708.184157014
1498,Alexandra,330,222,108,6443,yes,69.37286279449214,708,1350,37969029.15756955
1499,Ballarat,683,459,224,5794,yes,54.311761356230406,691,1150,26759802.645441175
